"user_id","age","num_clicks","num_sessions","avg_session_duration","gender","marital_status","has_children","home_country","home_city","num_trips","num_flights","total_money_spent_hotel","avg_distance_flown","customer_segmentation","perk_per_group"
"676570","47","280","8","819.47","F","Non_Married","No","usa","washington","2","4","2448","2805.18","Group Travelers","One Night Free Hotel with Flight"
"676762","43","138","8","128.75","F","Non_Married","No","usa","san francisco","4","8","2525.2","3676.01","Frequent Traveler","No Cancellation Fee"
"677209","40","79","8","73.13","F","Non_Married","No","canada","toronto","1","2","216","560.99","Regular Travelers","Free hotel Meal"
"677209","40","79","8","73.13","F","Non_Married","No","canada","toronto","1","2","216","560.99","Regular Travelers","Regular Traveler"
"677209","40","79","8","73.13","F","Non_Married","No","canada","toronto","1","2","216","560.99","Solo","Free hotel Meal"
"677209","40","79","8","73.13","F","Non_Married","No","canada","toronto","1","2","216","560.99","Solo","Regular Traveler"
"677896","66","96","8","89.50","F","Married","Yes","usa","denver","2","2","852","1858.71","Family Travelers","Exlcusive Discount"
"678547","32","153","8","142.25","F","Non_Married","No","canada","toronto","2","2","3834.0","1497.96","Regular Travelers","Free hotel Meal"
"678547","32","153","8","142.25","F","Non_Married","No","canada","toronto","2","2","3834.0","1497.96","Regular Travelers","Regular Traveler"
"678547","32","153","8","142.25","F","Non_Married","No","canada","toronto","2","2","3834.0","1497.96","Solo","Free hotel Meal"
"678547","32","153","8","142.25","F","Non_Married","No","canada","toronto","2","2","3834.0","1497.96","Solo","Regular Traveler"
"678888","54","91","9","75.00","F","Married","No","usa","miami","2","4","1025","2525.08","Group Travelers","One Night Free Hotel with Flight"
"679040","48","122","8","113.00","F","Married","Yes","usa","birmingham","3","4","745.95","1549.72","Family Travelers","Exlcusive Discount"
"679047","38","104","8","96.88","F","Non_Married","No","usa","riverside","2","2","1320","610.75","Regular Travelers","Free hotel Meal"
"679047","38","104","8","96.88","F","Non_Married","No","usa","riverside","2","2","1320","610.75","Regular Travelers","Regular Traveler"
"679047","38","104","8","96.88","F","Non_Married","No","usa","riverside","2","2","1320","610.75","Solo","Free hotel Meal"
"679047","38","104","8","96.88","F","Non_Married","No","usa","riverside","2","2","1320","610.75","Solo","Regular Traveler"
"679066","46","128","8","119.25","F","Married","No","usa","montgomery","3","6","2241","1413.57","Group Travelers","One Night Free Hotel with Flight"
"679442","43","122","8","113.50","M","Married","No","usa","winston-salem","1","2","332","923.16","Group Travelers","One Night Free Hotel with Flight"
"679611","38","112","8","105.63","F","Non_Married","No","canada","toronto","5","8","2327","1714.98","Frequent Traveler","No Cancellation Fee"
"679831","34","307","8","1066.50","F","Non_Married","No","usa","spokane","1","2","153","3055.99","Regular Travelers","Free hotel Meal"
"679831","34","307","8","1066.50","F","Non_Married","No","usa","spokane","1","2","153","3055.99","Regular Travelers","Regular Traveler"
"679831","34","307","8","1066.50","F","Non_Married","No","usa","spokane","1","2","153","3055.99","Solo","Free hotel Meal"
"679831","34","307","8","1066.50","F","Non_Married","No","usa","spokane","1","2","153","3055.99","Solo","Regular Traveler"
"680424","50","109","8","101.38","F","Married","Yes","usa","new york","3","3","1927","1894.32","Family Travelers","Exlcusive Discount"
"680735","39","94","8","87.00","M","Non_Married","No","usa","new york","3","6","1605","2161.87","Group Travelers","One Night Free Hotel with Flight"
"681050","51","70","8","64.63","F","Non_Married","No","usa","orlando","2","4","420","2134.94","Group Travelers","One Night Free Hotel with Flight"
"681581","57","105","8","97.13","F","Non_Married","Yes","usa","los angeles","3","6","4071","1823.38","Family Travelers","Exlcusive Discount"
"681720","39","153","8","143.50","M","Non_Married","Yes","usa","new york","4","8","908","1654.68","Frequent Traveler","No Cancellation Fee"
"682247","38","109","9","90.00","F","Non_Married","No","usa","washington","3","5","6441","404.35","Group Travelers","One Night Free Hotel with Flight"
"683014","66","95","8","87.75","F","Non_Married","No","usa","chicago","3","4","3686","1943.16","Group Travelers","One Night Free Hotel with Flight"
"683978","54","167","8","155.38","F","Married","Yes","usa","columbus","3","6","1091","1503.28","Family Travelers","Exlcusive Discount"
"684510","36","102","8","95.25","F","Non_Married","Yes","usa","corpus christi","3","2","7944","210.03","Family Travelers","Exlcusive Discount"
"684521","32","83","8","77.50","F","Married","No","usa","oakland","2","2","3920.0","2296.19","Couple Travelers","One Night Free Hotel with Flight"
"684543","45","115","8","107.63","F","Married","Yes","usa","madison","2","2","1259.4","2721.37","Family Travelers","Exlcusive Discount"
"684764","38","73","8","68.63","F","Non_Married","No","usa","tulsa","1","2","245","2044.43","Business Traveler","Free Checking Bag"
"684806","28","112","8","105.13","F","Non_Married","Yes","usa","dallas","4","8","1319","1841.45","Frequent Traveler","No Cancellation Fee"
"685594","71","88","8","82.50","F","Married","No","usa","boston","1","2","1261.60","1377.43","Couple Travelers","One Night Free Hotel with Flight"
"685604","57","66","8","61.00","F","Married","No","usa","new york","1","2","2340","2323.83","Couple Travelers","One Night Free Hotel with Flight"
"686165","46","194","8","180.63","F","Non_Married","No","usa","san diego","5","10","1634","2132.20","Frequent Traveler","No Cancellation Fee"
"686408","47","117","8","109.38","F","Non_Married","No","usa","san antonio","4","4","5559.2","1780.23","Regular Travelers","Free hotel Meal"
"686408","47","117","8","109.38","F","Non_Married","No","usa","san antonio","4","4","5559.2","1780.23","Regular Travelers","Regular Traveler"
"686408","47","117","8","109.38","F","Non_Married","No","usa","san antonio","4","4","5559.2","1780.23","Solo","Free hotel Meal"
"686408","47","117","8","109.38","F","Non_Married","No","usa","san antonio","4","4","5559.2","1780.23","Solo","Regular Traveler"
"686509","24","167","8","654.81","F","Non_Married","Yes","usa","buffalo","2","4","112","8964.21","Family Travelers","Exlcusive Discount"
"686920","55","64","8","59.13","F","Married","No","usa","richmond","2","4","2310","2701.36","Couple Travelers","One Night Free Hotel with Flight"
"688600","35","64","8","60.00","F","Married","No","usa","orlando","2","2","6225","1563.24","Group Travelers","One Night Free Hotel with Flight"
"689037","38","160","8","149.25","F","Non_Married","No","usa","new york","3","5","1498","3058.51","Regular Travelers","Free hotel Meal"
"689037","38","160","8","149.25","F","Non_Married","No","usa","new york","3","5","1498","3058.51","Regular Travelers","Regular Traveler"
"689037","38","160","8","149.25","F","Non_Married","No","usa","new york","3","5","1498","3058.51","Solo","Free hotel Meal"
"689037","38","160","8","149.25","F","Non_Married","No","usa","new york","3","5","1498","3058.51","Solo","Regular Traveler"
"689374","56","112","8","103.38","F","Married","Yes","usa","san jose","1","2","258","3830.13","Family Travelers","Exlcusive Discount"
"689624","29","130","8","123.00","F","Non_Married","Yes","canada","toronto","3","6","2594.50","2224.18","Family Travelers","Exlcusive Discount"
"689984","21","110","8","102.25","F","Non_Married","Yes","usa","philadelphia","3","4","1286","1305.36","Family Travelers","Exlcusive Discount"
"690420","56","460","8","1141.75","F","Married","Yes","usa","st. petersburg","4","8","736.20","2882.62","Frequent Traveler","No Cancellation Fee"
"690422","45","106","8","98.63","F","Non_Married","No","usa","new york","3","6","1657","2207.71","Regular Travelers","Free hotel Meal"
"690422","45","106","8","98.63","F","Non_Married","No","usa","new york","3","6","1657","2207.71","Regular Travelers","Regular Traveler"
"690422","45","106","8","98.63","F","Non_Married","No","usa","new york","3","6","1657","2207.71","Solo","Free hotel Meal"
"690422","45","106","8","98.63","F","Non_Married","No","usa","new york","3","6","1657","2207.71","Solo","Regular Traveler"
"691334","49","116","8","108.50","F","Non_Married","Yes","usa","new york","3","6","1558","3449.14","Family Travelers","Exlcusive Discount"
"691541","22","310","8","1001.38","F","Non_Married","Yes","usa","new york","1","2","1593","592.36","Family Travelers","Exlcusive Discount"
"691546","47","133","8","124.38","F","Non_Married","Yes","usa","portland","5","8","1260.00","1747.02","Frequent Traveler","No Cancellation Fee"
"692510","58","114","8","104.50","F","Married","No","usa","new york","3","6","895.20","3780.43","Group Travelers","One Night Free Hotel with Flight"
"693301","74","224","9","185.00","F","Non_Married","No","usa","el paso","2","2","464","1161.29","Business Traveler","Free Checking Bag"
"693729","29","108","8","101.75","F","Married","Yes","usa","dallas","2","4","525","1217.39","Family Travelers","Exlcusive Discount"
"693765","46","161","8","148.50","F","Married","Yes","usa","new york","4","8","1384","1953.80","Frequent Traveler","No Cancellation Fee"
"695011","29","82","9","67.33","F","Married","No","usa","los angeles","2","4","150","2658.68","Couple Travelers","One Night Free Hotel with Flight"
"695094","42","96","8","89.75","F","Married","No","usa","san diego","1","2","392","176.27","Couple Travelers","One Night Free Hotel with Flight"
"695132","49","96","8","89.38","F","Married","Yes","usa","san antonio","2","4","388.8","2339.61","Family Travelers","Exlcusive Discount"
"695307","41","93","8","87.25","F","Married","No","usa","chicago","2","4","204","1253.36","Couple Travelers","One Night Free Hotel with Flight"
"695557","31","167","8","155.13","F","Non_Married","No","usa","san diego","4","8","2663.60","2763.36","Frequent Traveler","No Cancellation Fee"
"696475","50","148","8","137.13","F","Non_Married","No","usa","dallas","4","4","2998","1217.39","Regular Travelers","Free hotel Meal"
"696475","50","148","8","137.13","F","Non_Married","No","usa","dallas","4","4","2998","1217.39","Regular Travelers","Regular Traveler"
"696475","50","148","8","137.13","F","Non_Married","No","usa","dallas","4","4","2998","1217.39","Solo","Free hotel Meal"
"696475","50","148","8","137.13","F","Non_Married","No","usa","dallas","4","4","2998","1217.39","Solo","Regular Traveler"
"697072","45","357","8","1094.88","F","Non_Married","No","usa","new york","4","8","1790.2","2246.49","Frequent Traveler","No Cancellation Fee"
"698291","27","120","8","110.75","F","Non_Married","No","usa","corpus christi","3","6","1752","2018.66","Group Travelers","One Night Free Hotel with Flight"
"698573","37","124","8","115.00","F","Non_Married","No","usa","newark","3","6","3942","199.00","Group Travelers","One Night Free Hotel with Flight"
"699411","42","353","8","1080.63","F","Married","No","usa","dallas","4","7","1348","2305.04","Group Travelers","One Night Free Hotel with Flight"
"700028","21","102","8","94.75","F","Non_Married","No","usa","oklahoma city","2","2","1563","824.25","Regular Travelers","Free hotel Meal"
"700028","21","102","8","94.75","F","Non_Married","No","usa","oklahoma city","2","2","1563","824.25","Regular Travelers","Regular Traveler"
"700028","21","102","8","94.75","F","Non_Married","No","usa","oklahoma city","2","2","1563","824.25","Solo","Free hotel Meal"
"700028","21","102","8","94.75","F","Non_Married","No","usa","oklahoma city","2","2","1563","824.25","Solo","Regular Traveler"
"700237","48","465","8","1145.75","F","Non_Married","No","usa","atlanta","3","6","937","1796.65","Group Travelers","One Night Free Hotel with Flight"
"701565","53","160","8","147.13","F","Married","Yes","usa","charlotte","3","6","603.60","2457.85","Family Travelers","Exlcusive Discount"
"702595","41","133","8","123.88","F","Non_Married","Yes","usa","fort worth","3","6","779.00","1852.72","Family Travelers","Exlcusive Discount"
"702877","30","70","8","65.00","F","Non_Married","Yes","usa","phoenix","2","4","2430.0","3466.18","Group Travelers","One Night Free Hotel with Flight"
"703333","43","89","9","74.22","F","Non_Married","Yes","usa","boston","1","2","452","4005.63","Family Travelers","Exlcusive Discount"
"704652","50","199","8","185.75","F","Non_Married","Yes","usa","new york","3","6","766","2292.17","Group Travelers","One Night Free Hotel with Flight"
"704870","49","139","9","114.33","F","Non_Married","No","usa","los angeles","3","5","4768","2495.64","Regular Travelers","Free hotel Meal"
"704870","49","139","9","114.33","F","Non_Married","No","usa","los angeles","3","5","4768","2495.64","Regular Travelers","Regular Traveler"
"704870","49","139","9","114.33","F","Non_Married","No","usa","los angeles","3","5","4768","2495.64","Solo","Free hotel Meal"
"704870","49","139","9","114.33","F","Non_Married","No","usa","los angeles","3","5","4768","2495.64","Solo","Regular Traveler"
"705215","32","111","8","103.88","F","Non_Married","Yes","canada","hamilton","4","6","4548","1056.16","Group Travelers","One Night Free Hotel with Flight"
"705310","51","129","8","120.50","F","Married","No","usa","tacoma","2","4","290","2877.09","Group Travelers","One Night Free Hotel with Flight"
"707260","46","145","8","133.63","F","Married","No","usa","cleveland","3","6","549","2232.32","Couple Travelers","One Night Free Hotel with Flight"
"707525","46","153","8","142.25","F","Married","Yes","usa","indianapolis","3","5","4160","1168.88","Group Travelers","One Night Free Hotel with Flight"
"710489","37","105","8","97.75","F","Non_Married","No","usa","buffalo","3","5","1239","1049.44","Group Travelers","One Night Free Hotel with Flight"
"711391","42","153","9","126.22","F","Non_Married","Yes","usa","portland","4","8","993","2291.09","Frequent Traveler","No Cancellation Fee"
"713557","59","129","8","119.63","F","Married","No","usa","minneapolis","2","4","1074","1878.14","Group Travelers","One Night Free Hotel with Flight"
